"time","drug","yradmin_fu","age","estimate"
"Daily","Alcohol",1989,"Ages 27-28",7.026
"Daily","Alcohol",1990,"Ages 27-28",4.939
"Daily","Alcohol",1991,"Ages 27-28",6.649
"Daily","Alcohol",1992,"Ages 27-28",4.681
"Daily","Alcohol",1993,"Ages 27-28",5.263
"Daily","Alcohol",1994,"Ages 27-28",5.638
"Daily","Alcohol",1995,"Ages 27-28",4.530
"Daily","Alcohol",1996,"Ages 27-28",3.850
"Daily","Alcohol",1997,"Ages 27-28",4.392
"Daily","Alcohol",1998,"Ages 27-28",3.961
"Daily","Alcohol",1999,"Ages 27-28",4.340
"Daily","Alcohol",2000,"Ages 27-28",4.452
"Daily","Alcohol",2001,"Ages 27-28",3.230
"Daily","Alcohol",2002,"Ages 27-28",4.617
"Daily","Alcohol",2003,"Ages 27-28",5.535
"Daily","Alcohol",2004,"Ages 27-28",3.396
"Daily","Alcohol",2005,"Ages 27-28",5.174
"Daily","Alcohol",2006,"Ages 27-28",6.190
"Daily","Alcohol",2007,"Ages 27-28",6.182
"Daily","Alcohol",2008,"Ages 27-28",6.577
"Daily","Alcohol",2009,"Ages 27-28",6.865
"Daily","Alcohol",2010,"Ages 27-28",6.583
"Daily","Alcohol",2011,"Ages 27-28",7.715
"Daily","Alcohol",2012,"Ages 27-28",8.602
"Daily","Alcohol",2013,"Ages 27-28",6.813
"Daily","Alcohol",2014,"Ages 27-28",5.423
"Daily","Alcohol",2015,"Ages 27-28",7.141
"Daily","Alcohol",2016,"Ages 27-28",7.326
"Daily","Alcohol",2017,"Ages 27-28",7.023
"Daily","Alcohol",2018,"Ages 27-28",5.475
"Daily","Alcohol",2019,"Ages 27-28",4.733
"Daily","Alcohol",2020,"Ages 27-28",5.839
"Daily","Alcohol",2021,"Ages 27-28",6.046
"Daily","Alcohol",2022,"Ages 27-28",5.621
"Daily","Alcohol",1987,"Ages 29-30",6.531
"Daily","Alcohol",1988,"Ages 29-30",8.194
"Daily","Alcohol",1989,"Ages 29-30",5.795
"Daily","Alcohol",1990,"Ages 29-30",6.242
"Daily","Alcohol",1991,"Ages 29-30",6.627
"Daily","Alcohol",1992,"Ages 29-30",6.139
"Daily","Alcohol",1993,"Ages 29-30",5.045
"Daily","Alcohol",1994,"Ages 29-30",5.243
"Daily","Alcohol",1995,"Ages 29-30",4.436
"Daily","Alcohol",1996,"Ages 29-30",5.260
"Daily","Alcohol",1997,"Ages 29-30",6.012
"Daily","Alcohol",1998,"Ages 29-30",3.869
"Daily","Alcohol",1999,"Ages 29-30",5.127
"Daily","Alcohol",2000,"Ages 29-30",4.500
"Daily","Alcohol",2001,"Ages 29-30",3.904
"Daily","Alcohol",2002,"Ages 29-30",4.086
"Daily","Alcohol",2003,"Ages 29-30",3.947
"Daily","Alcohol",2004,"Ages 29-30",4.275
"Daily","Alcohol",2005,"Ages 29-30",6.302
"Daily","Alcohol",2006,"Ages 29-30",4.882
"Daily","Alcohol",2007,"Ages 29-30",5.649
"Daily","Alcohol",2008,"Ages 29-30",4.912
"Daily","Alcohol",2009,"Ages 29-30",6.963
"Daily","Alcohol",2010,"Ages 29-30",7.041
"Daily","Alcohol",2011,"Ages 29-30",5.704
"Daily","Alcohol",2012,"Ages 29-30",8.131
"Daily","Alcohol",2013,"Ages 29-30",7.312
"Daily","Alcohol",2014,"Ages 29-30",7.751
"Daily","Alcohol",2015,"Ages 29-30",8.086
"Daily","Alcohol",2016,"Ages 29-30",7.204
"Daily","Alcohol",2017,"Ages 29-30",5.443
"Daily","Alcohol",2018,"Ages 29-30",6.687
"Daily","Alcohol",2019,"Ages 29-30",6.212
"Daily","Alcohol",2020,"Ages 29-30",8.015
"Daily","Alcohol",2021,"Ages 29-30",6.075
"Daily","Alcohol",2022,"Ages 29-30",5.867
"Daily","Alcohol",1993,"Age 35",6.274
"Daily","Alcohol",1994,"Age 35",7.924
"Daily","Alcohol",1995,"Age 35",5.923
"Daily","Alcohol",1996,"Age 35",7.812
"Daily","Alcohol",1997,"Age 35",4.861
"Daily","Alcohol",1998,"Age 35",6.455
"Daily","Alcohol",1999,"Age 35",5.307
"Daily","Alcohol",2000,"Age 35",5.463
"Daily","Alcohol",2001,"Age 35",6.196
"Daily","Alcohol",2002,"Age 35",5.110
"Daily","Alcohol",2003,"Age 35",4.218
"Daily","Alcohol",2004,"Age 35",6.551
"Daily","Alcohol",2005,"Age 35",6.359
"Daily","Alcohol",2006,"Age 35",4.947
"Daily","Alcohol",2007,"Age 35",8.728
"Daily","Alcohol",2008,"Age 35",5.517
"Daily","Alcohol",2009,"Age 35",6.975
"Daily","Alcohol",2010,"Age 35",6.534
"Daily","Alcohol",2011,"Age 35",8.662
"Daily","Alcohol",2012,"Age 35",6.986
"Daily","Alcohol",2013,"Age 35",7.029
"Daily","Alcohol",2014,"Age 35",7.597
"Daily","Alcohol",2015,"Age 35",9.831
"Daily","Alcohol",2016,"Age 35",7.847
"Daily","Alcohol",2017,"Age 35",9.855
"Daily","Alcohol",2018,"Age 35",9.185
"Daily","Alcohol",2019,"Age 35",9.205
"Daily","Alcohol",2020,"Age 35",13.328
"Daily","Alcohol",2021,"Age 35",8.502
"Daily","Alcohol",2022,"Age 35",7.513
"Daily","Alcohol",1998,"Age 40",7.276
"Daily","Alcohol",1999,"Age 40",7.925
"Daily","Alcohol",2000,"Age 40",6.864
"Daily","Alcohol",2001,"Age 40",7.735
"Daily","Alcohol",2002,"Age 40",7.069
"Daily","Alcohol",2003,"Age 40",7.876
"Daily","Alcohol",2004,"Age 40",6.525
"Daily","Alcohol",2005,"Age 40",7.777
"Daily","Alcohol",2006,"Age 40",7.774
"Daily","Alcohol",2007,"Age 40",6.867
"Daily","Alcohol",2008,"Age 40",7.524
"Daily","Alcohol",2009,"Age 40",9.171
"Daily","Alcohol",2010,"Age 40",8.091
"Daily","Alcohol",2011,"Age 40",7.483
"Daily","Alcohol",2012,"Age 40",8.304
"Daily","Alcohol",2013,"Age 40",9.350
"Daily","Alcohol",2014,"Age 40",7.078
"Daily","Alcohol",2015,"Age 40",8.950
"Daily","Alcohol",2016,"Age 40",8.006
"Daily","Alcohol",2017,"Age 40",9.505
"Daily","Alcohol",2018,"Age 40",8.754
"Daily","Alcohol",2019,"Age 40",7.094
"Daily","Alcohol",2020,"Age 40",11.569
"Daily","Alcohol",2021,"Age 40",7.715
"Daily","Alcohol",2022,"Age 40",9.358
"Daily","Alcohol",2003,"Age 45",8.213
"Daily","Alcohol",2004,"Age 45",8.976
"Daily","Alcohol",2005,"Age 45",8.679
"Daily","Alcohol",2006,"Age 45",9.531
"Daily","Alcohol",2007,"Age 45",8.890
"Daily","Alcohol",2008,"Age 45",10.400
"Daily","Alcohol",2009,"Age 45",9.712
"Daily","Alcohol",2010,"Age 45",7.494
"Daily","Alcohol",2011,"Age 45",8.141
"Daily","Alcohol",2012,"Age 45",9.692
"Daily","Alcohol",2013,"Age 45",8.084
"Daily","Alcohol",2014,"Age 45",9.102
"Daily","Alcohol",2015,"Age 45",9.894
"Daily","Alcohol",2016,"Age 45",7.700
"Daily","Alcohol",2017,"Age 45",9.621
"Daily","Alcohol",2018,"Age 45",9.717
"Daily","Alcohol",2019,"Age 45",8.161
"Daily","Alcohol",2020,"Age 45",12.698
"Daily","Alcohol",2021,"Age 45",9.864
"Daily","Alcohol",2022,"Age 45",6.588
"Daily","Alcohol",2008,"Age 50",10.648
"Daily","Alcohol",2009,"Age 50",9.292
"Daily","Alcohol",2010,"Age 50",10.439
"Daily","Alcohol",2011,"Age 50",11.172
"Daily","Alcohol",2012,"Age 50",11.084
"Daily","Alcohol",2013,"Age 50",11.290
"Daily","Alcohol",2014,"Age 50",10.400
"Daily","Alcohol",2015,"Age 50",9.638
"Daily","Alcohol",2016,"Age 50",10.023
"Daily","Alcohol",2017,"Age 50",9.895
"Daily","Alcohol",2018,"Age 50",10.137
"Daily","Alcohol",2019,"Age 50",9.813
"Daily","Alcohol",2020,"Age 50",10.627
"Daily","Alcohol",2021,"Age 50",8.100
"Daily","Alcohol",2022,"Age 50",10.504
"Daily","Alcohol",2013,"Age 55",10.689
"Daily","Alcohol",2014,"Age 55",10.461
"Daily","Alcohol",2015,"Age 55",11.188
"Daily","Alcohol",2016,"Age 55",14.449
"Daily","Alcohol",2017,"Age 55",11.151
"Daily","Alcohol",2018,"Age 55",11.041
"Daily","Alcohol",2019,"Age 55",11.489
"Daily","Alcohol",2020,"Age 55",12.946
"Daily","Alcohol",2021,"Age 55",10.159
"Daily","Alcohol",2022,"Age 55",10.820
"Daily","Alcohol",2018,"Age 60",12.839
"Daily","Alcohol",2019,"Age 60",11.888
"Daily","Alcohol",2020,"Age 60",12.228
"Daily","Alcohol",2021,"Age 60",14.678
"Daily","Alcohol",2022,"Age 60",12.963
"Lifetime","Alcohol",1977,"Ages 19-30",93.403
"Lifetime","Alcohol",1978,"Ages 19-30",94.475
"Lifetime","Alcohol",1979,"Ages 19-30",94.674
"Lifetime","Alcohol",1980,"Ages 19-30",94.205
"Lifetime","Alcohol",1981,"Ages 19-30",95.516
"Lifetime","Alcohol",1982,"Ages 19-30",95.190
"Lifetime","Alcohol",1983,"Ages 19-30",95.312
"Lifetime","Alcohol",1984,"Ages 19-30",94.949
"Lifetime","Alcohol",1985,"Ages 19-30",95.382
"Lifetime","Alcohol",1986,"Ages 19-30",95.085
"Lifetime","Alcohol",1987,"Ages 19-30",95.215
"Lifetime","Alcohol",1988,"Ages 19-30",94.980
"Lifetime","Alcohol",1989,"Ages 19-30",94.884
"Lifetime","Alcohol",1990,"Ages 19-30",94.911
"Lifetime","Alcohol",1991,"Ages 19-30",94.679
"Lifetime","Alcohol",1992,"Ages 19-30",94.461
"Lifetime","Alcohol",1993,"Ages 19-30",92.769
"Lifetime","Alcohol",1994,"Ages 19-30",92.110
"Lifetime","Alcohol",1995,"Ages 19-30",92.428
"Lifetime","Alcohol",1996,"Ages 19-30",92.056
"Lifetime","Alcohol",1997,"Ages 19-30",91.302
"Lifetime","Alcohol",1998,"Ages 19-30",91.442
"Lifetime","Alcohol",1999,"Ages 19-30",90.681
"Lifetime","Alcohol",2000,"Ages 19-30",91.178
"Lifetime","Alcohol",2001,"Ages 19-30",90.413
"Lifetime","Alcohol",2002,"Ages 19-30",90.642
"Lifetime","Alcohol",2003,"Ages 19-30",89.941
"Lifetime","Alcohol",2004,"Ages 19-30",89.847
